,car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
8315,Mahindra XUV500,10,74000,Dealer,Diesel,Manual,15.1,2179,140.0,7,770000
8316,Hyundai Verna,2,20000,Individual,Petrol,Manual,17.0,1591,121.3,5,995000
8317,Hyundai Grand,6,30000,Dealer,Petrol,Manual,18.9,1197,82.0,5,495000
8318,Maruti Baleno,2,20214,Dealer,Petrol,Manual,21.01,1197,81.8,5,725000
8319,Maruti Swift Dzire,7,100000,Individual,Diesel,Manual,23.4,1248,74.0,5,365000
8320,Maruti Ertiga,4,95000,Individual,Petrol,Automatic,17.03,1373,91.1,7,600000
8321,Honda Amaze,8,34294,Individual,Diesel,Manual,25.8,1498,98.6,5,425000
8322,Honda City,5,27275,Dealer,Petrol,Manual,17.4,1497,117.6,5,850000
8323,Toyota Innova,4,87000,Dealer,Diesel,Manual,13.68,2393,147.51,8,1835000
8324,Maruti Wagon R,11,25000,Individual,Petrol,Manual,18.9,998,67.1,5,175000
8325,Renault KWID,4,30000,Dealer,Petrol,Manual,23.01,999,67.0,5,340000
8326,Toyota Innova,6,117000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1199000
8327,Hyundai i10,8,60000,Individual,Petrol,Manual,19.81,1086,68.05,5,230000
8328,Hyundai Grand,5,19000,Dealer,Petrol,Manual,18.9,1197,82.0,5,535000
8329,Mahindra Scorpio,7,90000,Individual,Diesel,Manual,12.05,2179,120.0,7,600000
8330,Hyundai i10,12,30000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000
8331,Maruti Wagon R,3,17000,Dealer,Petrol,Automatic,20.51,998,67.0,5,515000
8332,Toyota Innova,4,167000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1695000
8333,Volkswagen Polo,7,132220,Dealer,Diesel,Manual,20.14,1498,88.8,5,450000
8334,Maruti Vitara,2,12000,Dealer,Diesel,Manual,24.3,1248,88.5,5,950000
8335,Maruti Alto,8,48000,Individual,Petrol,Manual,22.74,796,47.3,5,200000
8336,Maruti Swift,11,100000,Individual,Diesel,Manual,17.8,1248,75.0,5,217000
8337,Hyundai i20,5,49000,Dealer,Petrol,Manual,18.6,1197,81.83,5,695000
8338,Hyundai Grand,5,8700,Dealer,Petrol,Manual,18.9,1197,82.0,5,450000
8339,Mahindra Scorpio,9,70000,Individual,Diesel,Automatic,11.79,2179,120.0,8,690000
8340,Hyundai i20,2,25000,Individual,Petrol,Manual,18.6,1197,81.86,5,775000
8341,Maruti Swift,9,85508,Dealer,Petrol,Manual,18.6,1197,85.8,5,425000
8342,Mahindra Scorpio,4,91000,Dealer,Diesel,Manual,15.4,1997,120.0,7,915000
8343,Maruti Swift Dzire,6,52000,Dealer,Diesel,Manual,26.59,1248,74.0,5,490000
8344,Maruti Wagon R,17,50000,Individual,Petrol,Manual,18.9,998,67.1,5,50000
8345,Hyundai Verna,6,156000,Individual,Diesel,Manual,23.9,1582,126.2,5,900000
8346,Maruti Swift,6,49134,Dealer,Petrol,Manual,20.4,1197,81.8,5,450000
8347,Honda City,3,15000,Dealer,Petrol,Manual,17.4,1497,117.3,5,844000
8348,Hyundai Grand,6,30000,Individual,Petrol,Manual,18.9,1197,82.0,5,450000
8349,Maruti Baleno,2,13500,Dealer,Petrol,Manual,21.4,1197,83.1,5,720000
8350,Mahindra XUV500,7,80000,Individual,Diesel,Manual,15.1,2179,140.0,7,850000
8351,Mahindra XUV500,8,92000,Dealer,Diesel,Manual,15.1,2179,140.0,7,885000
8352,Maruti Vitara,4,27000,Dealer,Diesel,Manual,24.3,1248,88.5,5,875000
8353,Toyota Innova,7,30000,Individual,Diesel,Manual,12.99,2494,100.6,7,1250000
8354,Honda City,7,84000,Individual,Diesel,Manual,26.0,1498,98.6,5,400000
8355,Maruti Wagon R,8,20670,Dealer,Petrol,Manual,20.51,998,67.04,5,345000
8356,Toyota Innova,8,147000,Dealer,Diesel,Manual,12.99,2494,100.0,8,925000
8357,Honda City,6,60000,Dealer,Petrol,Manual,17.4,1497,117.3,5,625000
8358,Maruti Vitara,5,66200,Individual,Diesel,Manual,24.3,1248,88.5,5,750000
8359,Hyundai Verna,8,64000,Dealer,Petrol,Manual,17.01,1591,121.3,5,525000
8360,Hyundai i20,10,6708,Dealer,Petrol,Manual,18.5,1197,80.0,5,265000
8361,Mahindra Scorpio,8,122772,Dealer,Diesel,Manual,12.05,2179,120.0,7,650000
8362,Maruti Vitara,3,35000,Dealer,Diesel,Manual,24.3,1248,88.5,5,734000
8363,Hyundai Creta,3,60000,Individual,Diesel,Manual,21.38,1396,88.7,5,950000
8364,Maruti Swift Dzire,8,38000,Dealer,Petrol,Manual,19.1,1197,85.8,5,395000
8365,Maruti Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,373000
8366,Maruti Swift Dzire,10,89000,Dealer,Diesel,Manual,19.3,1248,73.9,5,360000
8367,Maruti Wagon R,2,17000,Individual,Petrol,Manual,20.52,1197,81.8,5,550000
8368,Maruti Baleno,1,2400,Individual,Petrol,Manual,21.01,1197,81.8,5,700000
8369,Maruti Vitara,3,62000,Dealer,Diesel,Manual,24.3,1248,88.5,5,975000
8370,Hyundai Grand,4,43000,Dealer,Petrol,Manual,18.9,1197,82.0,5,550000
8371,Maruti Alto,10,33111,Dealer,Petrol,Manual,19.7,796,46.3,5,205000
8372,Hyundai i20,4,80000,Individual,Petrol,Manual,18.6,1197,81.83,5,750000
8373,Honda City,7,98000,Dealer,Diesel,Manual,26.0,1498,98.6,5,595000
8374,Hyundai i10,7,63000,Dealer,Petrol,Manual,20.36,1197,78.9,5,295000
8375,Honda Amaze,7,80000,Dealer,Diesel,Manual,25.8,1498,98.6,5,375000
8376,Honda City,5,58000,Dealer,Diesel,Manual,26.0,1498,98.6,5,625000
8377,Honda Amaze,4,21000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,575000
8378,Honda Amaze,8,80000,Individual,Diesel,Manual,25.8,1498,98.6,5,300000
8379,Ford Figo,11,89226,Dealer,Diesel,Manual,20.0,1399,68.0,5,300000
8380,Honda City,6,70500,Dealer,Diesel,Manual,26.0,1498,98.6,5,650000
8381,Maruti Vitara,3,93550,Dealer,Diesel,Automatic,24.3,1248,88.5,5,875000
8382,Maruti Swift,9,85517,Dealer,Petrol,Manual,18.6,1197,85.8,5,425000
8383,Maruti Ciaz,3,50000,Individual,Petrol,Automatic,20.28,1462,103.25,5,900000
8384,Maruti Wagon R,10,66000,Dealer,Petrol,Manual,18.9,998,67.1,5,245000
8385,Hyundai Creta,3,67806,Dealer,Diesel,Manual,19.67,1582,126.2,5,1295000
8386,Maruti Wagon R,3,17000,Dealer,Petrol,Automatic,21.79,998,67.05,5,445000
8387,Honda Amaze,3,17716,Dealer,Diesel,Automatic,23.8,1498,78.9,5,880000
8388,Hyundai i20,4,40000,Individual,Petrol,Manual,18.6,1197,81.83,5,590000
8389,Toyota Innova,3,38000,Dealer,Diesel,Manual,13.68,2393,147.51,8,1775000
8390,Hyundai i20,5,55000,Individual,Petrol,Manual,18.6,1197,81.83,5,500000
8391,Maruti Swift Dzire,13,50000,Individual,Diesel,Manual,19.3,1248,73.9,5,300000
8392,Hyundai Grand,6,61062,Dealer,Diesel,Manual,24.0,1120,70.0,5,337000
8393,Maruti Baleno,6,25800,Dealer,Petrol,Manual,21.4,1197,83.1,5,575000
8394,Hyundai Verna,6,70000,Individual,Petrol,Manual,17.01,1591,121.4,5,525000
8395,Ford Ecosport,4,40423,Dealer,Petrol,Automatic,14.7,1496,120.69,5,895000
8396,Hyundai i10,8,72000,Dealer,Petrol,Manual,20.36,1197,78.9,5,275000
8397,Hyundai i20,3,13000,Dealer,Diesel,Manual,22.54,1396,88.73,5,875000
8398,Maruti Baleno,3,22072,Dealer,Petrol,Manual,21.01,1197,81.8,5,840000
8399,Hyundai i20,9,39200,Dealer,Petrol,Manual,17.0,1197,80.0,5,345000
8400,Ford Figo,5,68000,Dealer,Petrol,Manual,18.16,1196,86.8,5,525000
8401,Renault KWID,3,21000,Dealer,Petrol,Automatic,24.04,999,67.0,5,450000
8402,Maruti Swift Dzire,8,54000,Dealer,Diesel,Manual,23.4,1248,74.0,5,475000
8403,Hyundai Grand,4,56000,Dealer,Petrol,Manual,18.9,1197,81.86,5,565000
8404,Hyundai Grand,5,44000,Dealer,Petrol,Manual,18.9,1197,82.0,5,410000
8405,Hyundai i20,6,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,595000
8406,Hyundai i20,9,71000,Dealer,Petrol,Manual,17.0,1197,80.0,5,410000
8407,Volkswagen Polo,8,120000,Individual,Diesel,Manual,22.07,1199,73.9,5,375000
8408,Hyundai Grand,7,40000,Dealer,Petrol,Manual,18.9,1197,82.0,5,495000
8409,Maruti Swift Dzire,8,43000,Dealer,Petrol,Automatic,17.4,1197,85.8,5,445000
8410,Hyundai Verna,3,50000,Individual,Diesel,Automatic,22.0,1582,126.2,5,1050000
8411,Maruti Swift,12,54000,Dealer,Petrol,Manual,16.1,1298,88.2,5,360000
8412,Maruti Wagon R,5,120000,Individual,Petrol,Manual,20.51,998,67.04,5,250000
8413,Hyundai i20,10,148000,Individual,Petrol,Manual,17.0,1197,80.0,5,210000
8414,Maruti Alto,6,35000,Individual,Petrol,Manual,23.95,998,67.05,5,275000
8415,Honda Amaze,7,53000,Dealer,Petrol,Manual,18.0,1198,86.7,5,485000
8416,Mahindra Scorpio,3,47000,Dealer,Diesel,Manual,16.36,2179,140.0,7,1350000
8417,Maruti Wagon R,10,50000,Individual,Petrol,Manual,18.9,998,67.1,5,272000
8418,Hyundai Grand,8,77000,Dealer,Petrol,Manual,18.9,1197,82.0,5,425000
8419,Maruti Swift,4,40000,Individual,Petrol,Manual,21.21,1197,81.8,5,540000
8420,Maruti Alto,6,60000,Dealer,Petrol,Manual,23.95,998,67.05,5,285000
8421,Maruti Swift,5,52000,Dealer,Petrol,Automatic,22.0,1197,81.8,5,650000
8422,Honda City,6,78000,Dealer,Diesel,Manual,25.6,1498,97.9,5,725000
8423,Maruti Swift,6,60000,Individual,Petrol,Manual,20.4,1197,81.8,5,525000
8424,Maruti Ciaz,4,33000,Dealer,Petrol,Manual,20.73,1373,91.1,5,713000
8425,Hyundai Verna,11,110000,Individual,Petrol,Manual,16.2,1599,103.2,5,250000
8426,Maruti Ertiga,8,30000,Dealer,Petrol,Manual,16.02,1373,93.7,7,580000
8427,Hyundai Creta,6,148000,Individual,Diesel,Manual,19.67,1582,126.2,5,950000
8428,Toyota Innova,10,98000,Dealer,Diesel,Manual,12.99,2494,100.0,8,635000
8429,Honda City,7,42000,Dealer,Petrol,Manual,17.4,1497,117.3,5,645000
8430,Toyota Innova,7,244400,Individual,Diesel,Manual,12.99,2494,100.6,8,900000
8431,Maruti Ciaz,3,20000,Individual,Diesel,Manual,28.09,1248,88.5,5,850000
8432,Hyundai i20,5,70000,Individual,Petrol,Manual,18.6,1197,81.83,5,450000
8433,Maruti Ciaz,2,34500,Individual,Petrol,Manual,21.56,1462,103.25,5,921000
8434,Renault KWID,3,28000,Individual,Petrol,Manual,23.01,999,67.0,5,345000
8435,Mahindra Scorpio,4,70000,Individual,Diesel,Manual,15.4,1997,120.0,7,1100000
8436,Toyota Innova,9,121000,Dealer,Diesel,Manual,12.99,2494,100.0,8,1250000
8437,Mahindra XUV500,4,48800,Individual,Diesel,Automatic,16.0,2179,140.0,7,1300000
8438,Mahindra XUV500,9,76122,Dealer,Diesel,Manual,15.1,2179,140.0,7,645000
8439,Hyundai Grand,4,41000,Dealer,Petrol,Automatic,18.9,1197,81.86,5,595000
8440,Maruti Swift,8,71000,Individual,Petrol,Manual,18.6,1197,85.8,5,470000
8441,Hyundai Verna,10,81000,Individual,Petrol,Manual,17.1,1591,121.3,5,336000
8442,Maruti Swift Dzire,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,420000
8443,Hyundai Creta,6,56836,Dealer,Petrol,Manual,15.29,1591,121.3,5,790000
8444,Ford Ecosport,6,46215,Dealer,Petrol,Manual,15.8,1499,110.0,5,690000
8445,Mahindra Scorpio,8,88000,Dealer,Diesel,Manual,12.05,2179,120.0,8,585000
8446,Maruti Vitara,5,62000,Dealer,Diesel,Manual,24.3,1248,88.5,5,795000
8447,Hyundai i20,6,44983,Dealer,Petrol,Manual,18.6,1197,81.83,5,565000
8448,Honda City,4,15735,Dealer,Petrol,Manual,17.4,1497,117.6,5,925000
8449,Mahindra XUV500,7,84000,Dealer,Diesel,Manual,15.1,2179,140.0,7,900000
8450,Maruti Swift,5,66000,Dealer,Diesel,Manual,25.2,1248,74.0,5,650000
8451,Hyundai i20,5,77000,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000
8452,Maruti Wagon R,10,32908,Dealer,Petrol,Manual,18.9,998,67.1,5,250000
8453,Hyundai i20,10,78000,Dealer,Diesel,Manual,21.9,1396,90.0,5,450000
8454,Maruti Baleno,4,12351,Individual,Petrol,Manual,21.4,1197,83.1,5,640000
8455,Maruti Swift,12,63000,Dealer,Petrol,Manual,16.1,1197,85.0,5,220000
8456,Hyundai Grand,4,25100,Dealer,Petrol,Manual,18.9,1197,82.0,5,549000
8457,Maruti Ciaz,4,20000,Individual,Petrol,Manual,20.73,1373,91.1,5,800000
8458,Hyundai i20,3,37000,Dealer,Petrol,Manual,18.6,1197,81.83,5,740000
8459,Maruti Swift Dzire,9,35000,Individual,Petrol,Manual,17.5,1197,85.8,5,350000
8460,Maruti Alto,9,36000,Individual,Petrol,Manual,20.92,998,67.1,5,245000
8461,Maruti Ciaz,4,28847,Dealer,Petrol,Automatic,19.12,1373,91.1,5,850000
8462,Maruti Ertiga,5,55000,Dealer,Diesel,Manual,24.52,1248,88.5,7,595000
8463,Volkswagen Polo,5,72168,Dealer,Diesel,Manual,20.14,1498,88.8,5,695000
8464,Maruti Alto,3,40000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
8465,Hyundai Creta,5,85000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1095000
8466,Maruti Ciaz,7,44000,Dealer,Petrol,Manual,20.73,1373,91.2,5,585000
8467,Hyundai i20,9,64000,Individual,Petrol,Manual,18.5,1197,82.9,5,290000
8468,Hyundai i20,3,34000,Dealer,Petrol,Manual,18.6,1197,81.83,5,835000
8469,Maruti Swift,6,55429,Dealer,Petrol,Manual,21.21,1197,81.8,5,515000
8470,Honda Amaze,5,27946,Dealer,Diesel,Manual,24.7,1498,98.63,5,740000
8471,Volkswagen Polo,6,65000,Dealer,Petrol,Manual,16.2,1199,74.0,5,465000
8472,Ford Ecosport,2,15700,Dealer,Petrol,Automatic,14.7,1496,120.69,5,1145000
8473,Hyundai Verna,5,50000,Individual,Diesel,Manual,23.9,1582,126.2,5,750000
8474,Maruti Swift Dzire,9,32000,Individual,Petrol,Manual,17.5,1298,85.8,5,430000
8475,Renault KWID,3,35000,Dealer,Petrol,Manual,23.01,999,67.0,5,415000
8476,Hyundai i20,4,64000,Individual,Diesel,Manual,22.54,1396,88.73,5,610000
8477,Maruti Swift,3,20000,Individual,Petrol,Automatic,22.0,1197,81.8,5,690000
8478,Hyundai i20,5,41000,Dealer,Petrol,Manual,18.6,1197,81.86,5,525000
8479,Honda Amaze,3,20672,Dealer,Petrol,Automatic,18.3,1199,88.76,5,825000
8480,Mahindra Scorpio,13,52000,Dealer,Diesel,Manual,12.7,2609,120.0,8,365000
8481,Toyota Innova,5,90000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1750000
8482,Maruti Alto,8,45019,Dealer,Petrol,Manual,22.74,796,47.3,5,285000
8483,Hyundai i20,4,60000,Dealer,Petrol,Manual,18.6,1197,81.83,5,595000
8484,Maruti Swift Dzire,4,53154,Dealer,Petrol,Manual,17.5,1298,85.8,5,725000
8485,Hyundai Creta,5,47000,Dealer,Diesel,Automatic,18.5,1493,113.42,5,990000
8486,Hyundai i10,11,70000,Individual,Petrol,Manual,19.81,1086,68.05,5,170000
8487,Hyundai i20,8,89000,Individual,Diesel,Manual,21.9,1396,88.8,5,400000
8488,Maruti Baleno,4,70000,Individual,Petrol,Manual,21.4,1197,83.1,5,620000
8489,Maruti Wagon R,4,35000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
8490,Volkswagen Polo,9,57000,Dealer,Diesel,Manual,22.07,1199,73.9,5,335000
8491,Hyundai i20,6,50000,Individual,Diesel,Manual,21.19,1396,88.73,5,590000
8492,Maruti Baleno,5,4300,Individual,Petrol,Manual,21.4,1197,83.1,5,665000
8493,Hyundai Verna,3,35000,Individual,Petrol,Manual,17.7,1591,121.3,5,900000
8494,Maruti Ertiga,9,100000,Individual,Diesel,Manual,20.77,1248,88.8,7,525000
8495,Honda City,14,90000,Dealer,Petrol,Manual,16.9,1497,100.0,5,275000
8496,Maruti Swift Dzire,5,50000,Individual,Petrol,Manual,20.85,1197,83.14,5,489000
8497,Maruti Wagon R,5,24000,Dealer,Petrol,Automatic,20.51,998,67.0,5,375000
8498,Hyundai i20,10,40000,Dealer,Petrol,Manual,17.0,1197,80.0,5,250000
8499,Hyundai i20,9,98000,Dealer,Diesel,Manual,21.27,1396,88.76,5,375000
8500,Hyundai i20,2,3500,Dealer,Diesel,Manual,22.54,1396,88.73,5,895000
8501,Ford Figo,9,48507,Dealer,Petrol,Manual,15.6,1196,70.0,5,270000
8502,Hyundai Grand,3,18000,Individual,Petrol,Manual,18.9,1197,81.86,5,490000
8503,Maruti Swift Dzire,6,112000,Individual,Diesel,Manual,26.59,1248,74.0,5,550000
8504,Maruti Alto,7,44000,Individual,Petrol,Manual,22.74,796,47.3,5,225000
8505,Honda City,17,170000,Individual,Petrol,Automatic,12.0,1493,100.0,5,150000
8506,Toyota Innova,7,115000,Dealer,Diesel,Manual,12.99,2494,100.0,7,990000
8507,Mahindra Scorpio,6,120000,Individual,Diesel,Manual,15.4,2179,120.0,7,910000
8508,Ford Ecosport,3,23540,Dealer,Petrol,Automatic,14.8,1497,121.36,5,1025000
8509,Maruti Baleno,4,39000,Dealer,Diesel,Manual,27.39,1248,74.0,5,695000
8510,Hyundai i20,9,94000,Dealer,Diesel,Manual,23.0,1396,90.0,5,390000
8511,Honda City,4,70000,Dealer,Petrol,Manual,17.4,1497,117.3,5,880000
8512,Maruti Swift Dzire,8,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,460000
8513,Hyundai Grand,7,17000,Dealer,Petrol,Manual,18.9,1197,81.86,5,435000
8514,Ford Ecosport,6,61000,Dealer,Petrol,Automatic,14.7,1496,120.69,5,725000
8515,Maruti Swift Dzire,5,50000,Individual,Petrol,Manual,20.85,1197,83.14,5,580000
8516,Maruti Swift,10,100000,Individual,Diesel,Manual,17.8,1248,75.0,5,330000
8517,Honda City,9,33000,Dealer,Petrol,Manual,17.4,1497,117.3,5,675000
8518,Maruti Swift,6,102000,Individual,Diesel,Manual,25.2,1248,74.0,5,550000
8519,Maruti Swift,6,85000,Individual,Petrol,Manual,20.4,1197,81.8,5,550000
8520,Maruti Wagon R,13,89430,Dealer,Petrol,Manual,18.9,1061,67.0,5,249000
8521,Honda Amaze,5,79000,Dealer,Petrol,Manual,18.0,1198,86.7,5,490000
8522,Hyundai Verna,3,28000,Individual,Diesel,Automatic,22.0,1582,126.2,5,1300000
8523,Toyota Innova,11,58980,Dealer,Diesel,Manual,12.8,2494,102.0,8,450000
8524,Maruti Alto,2,10000,Individual,Petrol,Manual,23.95,998,67.05,5,360000
8525,Hyundai Creta,4,60008,Dealer,Diesel,Automatic,17.01,1582,126.2,5,975000
8526,Honda City,4,28000,Dealer,Petrol,Manual,17.4,1497,117.3,5,880000
8527,Maruti Swift Dzire,4,50000,Individual,Diesel,Automatic,28.4,1248,74.02,5,850000
8528,Volkswagen Polo,4,46000,Dealer,Diesel,Manual,15.11,1598,103.6,5,790000
8529,Maruti Wagon R,5,44000,Dealer,Petrol,Automatic,20.51,998,67.0,5,340000
8530,Hyundai i20,2,30000,Dealer,Petrol,Manual,18.6,1197,81.86,5,675000
8531,Hyundai i20,3,40000,Individual,Petrol,Automatic,17.4,1197,81.86,5,790000
8532,Volkswagen Polo,6,23000,Dealer,Diesel,Manual,20.14,1498,88.8,5,545000
8533,Volkswagen Polo,6,42000,Dealer,Diesel,Manual,20.14,1498,88.8,5,640000
8534,Maruti Alto,12,35000,Dealer,Petrol,Manual,19.7,796,46.3,5,220000
8535,Toyota Innova,10,120000,Individual,Diesel,Manual,12.8,2494,102.0,8,450000
8536,Maruti Swift Dzire,2,5000,Individual,Petrol,Manual,21.21,1197,81.8,5,730000
8537,Maruti Alto,13,40000,Individual,Petrol,Manual,19.7,796,46.3,5,180000
8538,Maruti Swift,3,30000,Dealer,Petrol,Manual,20.4,1197,81.8,5,480000
8539,Honda City,7,40000,Dealer,Petrol,Manual,17.4,1497,117.3,5,650000
8540,Honda City,11,54000,Individual,Petrol,Automatic,16.8,1497,118.0,5,310000
8541,Hyundai i20,8,30000,Individual,Petrol,Manual,18.5,1197,82.85,5,430000
8542,Mahindra Scorpio,11,58200,Dealer,Diesel,Manual,12.05,2179,120.0,8,465000
8543,Hyundai Grand,3,10000,Dealer,Petrol,Manual,18.9,1197,81.86,5,475000
8544,Maruti Baleno,4,45000,Dealer,Diesel,Manual,27.39,1248,74.0,5,675000
8545,Honda City,6,64700,Dealer,Petrol,Automatic,18.0,1497,117.3,5,690000
8546,Maruti Ciaz,4,54500,Dealer,Petrol,Automatic,19.12,1373,91.1,5,730000
8547,Honda City,9,60000,Individual,Petrol,Automatic,16.8,1497,116.4,5,425000
8548,Maruti Swift,11,80000,Individual,Diesel,Manual,17.8,1248,75.0,5,270000
8549,Maruti Ciaz,6,35000,Individual,Petrol,Manual,20.73,1373,91.1,5,600000
8550,Maruti Alto,6,50000,Individual,Petrol,Manual,22.74,796,47.3,5,230000
8551,Renault KWID,5,38000,Dealer,Petrol,Manual,25.17,799,53.3,5,375000
8552,Honda City,15,120000,Individual,Petrol,Manual,17.7,1497,78.0,5,200000
8553,Ford Figo,10,82000,Individual,Diesel,Manual,20.0,1399,68.0,5,290000
8554,Volkswagen Polo,5,39000,Dealer,Diesel,Manual,20.14,1498,88.0,5,550000
8555,Volkswagen Polo,3,50000,Dealer,Petrol,Manual,18.78,999,75.0,5,725000
8556,Maruti Alto,16,100000,Individual,Petrol,Manual,19.7,796,46.3,5,100000
8557,Toyota Innova,5,60000,Individual,Diesel,Manual,13.68,2393,147.8,7,1770000
8558,Mahindra Scorpio,7,113000,Dealer,Diesel,Manual,15.4,2523,75.0,7,685000
8559,Volkswagen Polo,5,29200,Dealer,Petrol,Automatic,17.21,1197,103.5,5,790000
8560,Maruti Swift,5,54000,Dealer,Diesel,Manual,28.4,1248,74.0,5,610000
8561,Maruti Alto,12,80000,Individual,Petrol,Manual,19.7,796,46.3,5,125000
8562,Maruti Ertiga,5,40000,Individual,Diesel,Manual,24.52,1248,88.5,7,810000
8563,Honda Amaze,8,80000,Individual,Diesel,Manual,25.8,1498,98.6,5,420000
8564,Honda City,6,110000,Individual,Diesel,Manual,25.1,1498,98.6,5,730000
8565,Honda City,7,80633,Dealer,Diesel,Manual,26.0,1498,98.6,5,575000
8566,Toyota Innova,4,74030,Dealer,Diesel,Manual,13.68,2393,147.51,7,1150000
8567,Maruti Wagon R,6,25000,Individual,Petrol,Manual,20.51,998,67.04,5,400000
8568,Maruti Swift Dzire,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,475000
8569,Hyundai i10,10,74703,Dealer,Petrol,Automatic,16.95,1197,78.9,5,400000
8570,Hyundai i20,3,10000,Individual,Petrol,Automatic,17.4,1197,81.86,5,750000
8571,Maruti Wagon R,11,150821,Individual,Petrol,Manual,18.9,998,67.1,5,160000
8572,Toyota Innova,9,198000,Dealer,Diesel,Manual,12.8,2494,102.0,7,1125000
8573,Hyundai i20,4,18000,Dealer,Petrol,Manual,18.6,1197,81.83,5,725000
8574,Ford Ecosport,7,71425,Dealer,Diesel,Manual,22.7,1498,89.84,5,571000
8575,Ford Figo,9,48000,Dealer,Petrol,Manual,15.6,1196,70.0,5,295000
8576,Honda City,10,130000,Dealer,Petrol,Manual,17.0,1497,118.0,5,350000
8577,Hyundai i20,5,20000,Dealer,Petrol,Manual,17.0,1197,80.0,5,615000
8578,Hyundai Creta,6,13000,Dealer,Petrol,Manual,15.29,1591,121.3,5,950000
8579,Ford Ecosport,3,20000,Individual,Diesel,Manual,23.0,1498,98.96,5,999000
8580,Maruti Swift,3,38815,Dealer,Diesel,Automatic,28.4,1248,74.0,5,775000
8581,Maruti Alto,7,56641,Dealer,Petrol,Manual,22.05,796,47.3,5,185000
8582,Maruti Swift Dzire,7,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,465000
8583,Maruti Wagon R,9,70000,Individual,Petrol,Manual,18.9,998,67.1,5,210000
8584,Maruti Swift Dzire,4,30000,Dealer,Diesel,Manual,28.4,1248,74.02,5,650000
8585,Maruti Swift Dzire,6,50000,Individual,Diesel,Manual,26.59,1248,74.0,5,475000
8586,Maruti Ertiga,7,36000,Dealer,Petrol,Manual,16.02,1373,93.7,7,645000
8587,Renault KWID,7,40000,Individual,Petrol,Manual,25.17,799,53.3,5,250000
8588,Honda City,4,120000,Individual,Diesel,Manual,26.0,1498,98.6,5,750000
8589,Mahindra Scorpio,4,70000,Individual,Diesel,Manual,15.4,2179,120.0,7,900000
8590,Mahindra XUV500,5,40000,Individual,Diesel,Automatic,16.0,1997,140.0,7,1100000
8591,Hyundai i20,4,20000,Individual,Petrol,Manual,18.6,1197,81.83,5,600000
8592,Maruti Wagon R,6,33860,Individual,Petrol,Manual,20.51,998,67.04,5,325000
8593,Maruti Wagon R,3,47000,Individual,Petrol,Automatic,20.51,998,67.0,5,415000
8594,Maruti Ertiga,3,50000,Individual,Petrol,Manual,17.5,1373,91.1,7,760000
8595,Maruti Swift Dzire,3,60000,Individual,Petrol,Manual,19.95,1197,81.8,5,400000
8596,Hyundai Grand,5,51000,Dealer,Petrol,Manual,18.9,1197,82.0,5,530000
8597,Hyundai i20,7,40000,Dealer,Petrol,Manual,17.0,1197,80.0,5,475000
8598,Volkswagen Polo,9,60000,Dealer,Diesel,Manual,22.07,1199,73.9,5,260000
8599,Honda City,11,34178,Dealer,Petrol,Manual,17.0,1497,118.0,5,430000
8600,Maruti Swift,13,93000,Dealer,Petrol,Manual,16.1,1298,88.2,5,165000
8601,Maruti Swift Dzire,4,27000,Dealer,Diesel,Manual,28.4,1248,74.02,5,875000
8602,Hyundai i20,6,35000,Individual,Petrol,Manual,18.6,1197,81.83,5,525000
8603,Maruti Swift Dzire,8,72647,Dealer,Petrol,Manual,19.1,1197,85.8,5,500000
8604,Renault KWID,5,30000,Dealer,Petrol,Manual,22.3,799,53.26,5,375000
8605,Hyundai i10,6,5000,Individual,Petrol,Manual,20.36,1197,78.9,5,400000
8606,Ford Ecosport,5,37000,Individual,Diesel,Manual,22.77,1498,98.59,5,850000
8607,Maruti Swift,4,47050,Dealer,Petrol,Manual,21.21,1197,81.8,5,530000
8608,Ford Figo,8,45000,Dealer,Diesel,Manual,20.0,1399,68.1,5,375000
8609,Toyota Innova,12,214000,Dealer,Diesel,Manual,12.99,2494,100.6,7,525000
8610,Honda Amaze,7,35000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000
8611,Toyota Innova,10,132734,Dealer,Diesel,Manual,12.8,2494,102.0,8,955000
8612,Maruti Swift Dzire,5,28117,Individual,Petrol,Manual,20.85,1197,83.14,5,615000
8613,Maruti Swift Dzire,8,56000,Dealer,Diesel,Manual,23.4,1248,74.0,5,359000
8614,Maruti Baleno,3,70000,Individual,Diesel,Manual,27.39,1248,74.0,5,600000
